,chr,start,end,width,reads,gc,map,cor_gc,copy,valid,ideal,modal_curve,modal_quantile,cor_map,multiplier,state,cell_id,is_low_mappability
1962,16.0,1,500000,500000,36,-1.0,0.8688110000000001,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
1963,16.0,500001,1000000,500000,85,0.598634,0.994118,0.702445727161071,1.3646779583068,True,False,121.005789790375,46.0,,2,2,SA1015-A95736A-R03-C04,False
1964,16.0,1000001,1500000,500000,74,0.611954,0.994297,0.5873648340400179,1.14110430387051,True,False,125.986432471642,46.0,,2,2,SA1015-A95736A-R03-C04,False
1965,16.0,1500001,2000000,500000,68,0.542542,0.99803,0.6669337954467011,1.2956870760313,True,True,101.959145666707,46.0,,2,2,SA1015-A95736A-R03-C04,False
1966,16.0,2000001,2500000,500000,85,0.559948,0.991464,0.790431499104287,1.53561250737266,True,True,107.536200285947,46.0,,2,2,SA1015-A95736A-R03-C04,False
1967,16.0,2500001,3000000,500000,63,0.541018,0.986608,0.620780647586317,1.2060229480337,True,True,101.4851223938,46.0,,2,2,SA1015-A95736A-R03-C04,False
1968,16.0,3000001,3500000,500000,68,0.506578,0.996936,0.744095715847936,1.4455935640638602,True,True,91.386092611097,46.0,,2,2,SA1015-A95736A-R03-C04,False
1969,16.0,3500001,4000000,500000,223,0.481034,0.998192,2.63424636814084,5.11768783886023,True,True,84.6541928260818,46.0,,2,2,SA1015-A95736A-R03-C04,False
1970,16.0,4000001,4500000,500000,56,0.5119520000000001,0.999992,0.60289855098189,1.17128246611348,True,True,92.88461534498221,46.0,,2,2,SA1015-A95736A-R03-C04,False
1971,16.0,4500001,5000000,500000,94,0.51982,0.998992,0.9881198696595028,1.91967201756515,True,True,95.13015868448393,46.0,,2,2,SA1015-A95736A-R03-C04,False
1972,16.0,5000001,5500000,500000,72,0.4740720000000001,0.996879,0.8681869421998121,1.68667206290543,True,True,82.93144771051998,46.0,,2,2,SA1015-A95736A-R03-C04,False
1973,16.0,5500001,6000000,500000,62,0.4457100000000001,0.99768,0.8114202649435229,1.57638847767947,True,True,76.4092328952561,46.0,,2,2,SA1015-A95736A-R03-C04,False
1974,16.0,6000001,6500000,500000,100,0.417358,0.999592,1.4147210884499402,2.7484524596115203,True,True,70.6853109184696,46.0,,2,2,SA1015-A95736A-R03-C04,False
1975,16.0,6500001,7000000,500000,84,0.409236,0.999709,1.21400917385217,2.35851895267977,True,True,69.1922283696257,46.0,,2,2,SA1015-A95736A-R03-C04,False
1976,16.0,7000001,7500000,500000,70,0.4153,0.999841,0.9957211441736592,1.93443941009586,True,True,70.3008070177042,46.0,,2,2,SA1015-A95736A-R03-C04,False
1977,16.0,7500001,8000000,500000,70,0.410096,0.997789,1.00941303408409,1.9610393588831496,True,True,69.3472321402265,46.0,,2,2,SA1015-A95736A-R03-C04,False
1978,16.0,8000001,8500000,500000,47,0.411972,0.993346,0.6744356146329109,1.31026125150817,True,True,69.6878975253726,46.0,,2,2,SA1015-A95736A-R03-C04,False
1979,16.0,8500001,9000000,500000,61,-1.0,0.8985489999999999,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
1980,16.0,9000001,9500000,500000,74,0.45754,0.996824,0.9363191469485942,1.81903605129109,True,True,79.0328813003146,46.0,,2,2,SA1015-A95736A-R03-C04,False
1981,16.0,9500001,10000000,500000,255,0.417506,0.986777,3.60611985150913,7.005797154259981,True,True,70.7131239393734,46.0,,2,2,SA1015-A95736A-R03-C04,False
1982,16.0,10000001,10500000,500000,66,0.436486,0.998154,0.886385784289511,1.72202790280339,True,True,74.4596779075183,46.0,,2,2,SA1015-A95736A-R03-C04,False
1983,16.0,10500001,11000000,500000,56,0.458112,0.997157,0.7073989440059291,1.37430083106341,True,True,79.16325077173241,46.0,,2,2,SA1015-A95736A-R03-C04,False
1984,16.0,11000001,11500000,500000,106,0.497036,0.999155,1.19375023710832,2.3191608594292004,True,True,88.7957938812807,46.0,,2,2,SA1015-A95736A-R03-C04,False
1985,16.0,11500001,12000000,500000,76,0.473242,0.998637,0.91865918416516,1.78472712033286,True,True,82.7292659889595,46.0,,2,2,SA1015-A95736A-R03-C04,False
1986,16.0,12000001,12500000,500000,78,0.467654,0.983463,0.9583978505517752,1.86192950055018,True,True,81.3858252656695,46.0,,2,2,SA1015-A95736A-R03-C04,False
1987,16.0,12500001,13000000,500000,101,0.458746,0.999372,1.2735138298623898,2.4741217520618104,True,True,79.3081297051275,46.0,,2,2,SA1015-A95736A-R03-C04,False
1988,16.0,13000001,13500000,500000,77,0.42535,0.998132,1.06621252649546,2.07138669582273,True,True,72.218247381778,46.0,,2,2,SA1015-A95736A-R03-C04,False
1989,16.0,13500001,14000000,500000,62,0.4158600000000001,0.999683,0.880619040864104,1.7108245495198997,True,True,70.4050186550165,46.0,,2,2,SA1015-A95736A-R03-C04,False
